rt_id,Judge,tip,Category,Round,Heat,Stn,stanica,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,bm,turnir,Acro_7,Acro_8,fall
1886,C,A,Rock'n'Roll-Main Class Start,Final,1,118,3,-75,-25,-5,-15,-25,-100,0,157,-1,-1,0
1886,C,A,Rock'n'Roll-Main Class Start,Final,2,236,3,0,-10,-15,-25,-15,-25,0,157,-1,-1,0
1886,C,A,Rock'n'Roll-Main Class Start,Final,3,142,3,-10,-35,-25,-15,-15,-15,0,157,-1,-1,0
1886,C,A,Rock'n'Roll-Main Class Start,Final,4,226,3,-10,-15,-10,-25,-25,-25,0,157,-1,-1,0
1886,C,A,Rock'n'Roll-Main Class Start,Final,5,60,3,-10,-15,-15,-15,-5,-15,0,157,-1,-1,0
1886,D,A,Rock'n'Roll-Main Class Start,Final,1,118,4,-75,-15,-10,-15,-50,-100,0,157,-1,-1,0
1886,D,A,Rock'n'Roll-Main Class Start,Final,2,236,4,-5,-10,-25,-50,-35,-35,0,157,-1,-1,0
1886,D,A,Rock'n'Roll-Main Class Start,Final,3,142,4,-5,-35,-15,-25,-15,0,0,157,-1,-1,0
1886,D,A,Rock'n'Roll-Main Class Start,Final,4,226,4,-10,-15,-25,-25,-25,-35,0,157,-1,-1,0
1886,D,A,Rock'n'Roll-Main Class Start,Final,5,60,4,-10,-25,0,-10,0,-5,0,157,-1,-1,0
1886,F,A,Rock'n'Roll-Main Class Start,Final,1,118,6,-100,-50,-10,-35,-15,-10,0,157,-1,-1,0
1886,F,A,Rock'n'Roll-Main Class Start,Final,2,236,6,-10,-10,-10,-35,-15,-25,0,157,-1,-1,0
1886,F,A,Rock'n'Roll-Main Class Start,Final,3,142,6,-5,-35,-15,-15,-25,-25,0,157,-1,-1,0
1886,F,A,Rock'n'Roll-Main Class Start,Final,4,226,6,-10,-10,-5,-25,-35,-35,0,157,-1,-1,0
1886,F,A,Rock'n'Roll-Main Class Start,Final,5,60,6,-15,-25,-25,-15,-10,-15,0,157,-1,-1,0
1887,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,363,2,0,0,0,0,0,0,0,157,-1,-1,0
1887,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,148,2,0,0,0,0,0,0,0,157,-1,-1,0
1887,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,430,2,0,0,0,0,0,0,0,157,-1,-1,0
1887,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,362,2,0,0,0,0,0,0,0,157,-1,-1,0
1887,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,28,2,0,0,0,0,0,0,0,157,-1,-1,0
1887,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,36,2,0,0,0,0,0,0,0,157,-1,-1,0
1887,C,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,363,3,0,0,0,0,0,0,0,157,-1,-1,0
1887,C,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,148,3,0,0,0,0,0,0,0,157,-1,-1,0
1887,C,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,430,3,0,0,0,0,0,0,0,157,-1,-1,0
1887,C,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,362,3,0,0,0,0,0,0,0,157,-1,-1,0
1887,C,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,28,3,0,0,0,0,0,0,0,157,-1,-1,0
1887,C,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,36,3,0,0,0,0,0,0,0,157,-1,-1,0
1887,E,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,363,5,0,0,0,0,0,0,0,157,-1,-1,0
1887,E,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,148,5,0,0,0,0,0,0,0,157,-1,-1,0
1887,E,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,430,5,0,0,0,0,0,0,0,157,-1,-1,0
1887,E,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,362,5,0,0,0,0,0,0,0,157,-1,-1,0
1887,E,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,28,5,0,0,0,0,0,0,0,157,-1,-1,0
1887,E,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,36,5,0,0,0,0,0,0,0,157,-1,-1,0
1888,A,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,184,1,0,0,0,0,0,0,0,157,-1,-1,0
1888,A,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,41,1,0,0,0,0,0,0,0,157,-1,-1,0
1888,A,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,63,1,0,0,0,0,0,0,0,157,-1,-1,0
1888,A,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,86,1,0,0,0,0,0,0,0,157,-1,-1,0
1888,A,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,222,1,0,0,0,0,0,0,0,157,-1,-1,0
1888,D,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,184,4,0,0,0,0,0,0,0,157,-1,-1,0
1888,D,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,41,4,0,0,0,0,0,0,0,157,-1,-1,0
1888,D,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,63,4,0,0,0,0,0,0,0,157,-1,-1,0
1888,D,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,86,4,0,0,0,0,0,0,0,157,-1,-1,0
1888,D,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,222,4,0,0,0,0,0,0,0,157,-1,-1,0
1888,F,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,184,6,0,0,0,0,0,0,0,157,-1,-1,0
1888,F,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,41,6,0,0,0,0,0,0,0,157,-1,-1,0
1888,F,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,63,6,0,0,0,0,0,0,0,157,-1,-1,0
1888,F,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,86,6,0,0,0,0,0,0,0,157,-1,-1,0
1888,F,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,222,6,0,0,0,0,0,0,0,157,-1,-1,0
1893,B,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,430,2,-15,-25,-35,-25,-25,-35,0,157,-1,-1,0
1893,B,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,363,2,-5,-15,-15,-15,-15,-10,0,157,-1,-1,0
1893,B,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,36,2,-10,-10,-15,-15,-25,-10,0,157,-1,-1,0
1893,B,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,362,2,-10,-5,-10,-10,-5,-5,0,157,-1,-1,0
1893,B,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,28,2,-35,-25,-25,-15,-10,-25,0,157,-1,-1,0
1893,B,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,148,2,-15,-10,-15,-10,-10,-25,0,157,-1,-1,0
1893,C,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,430,3,-15,-25,-25,-35,-5,-50,0,157,-1,-1,0
1893,C,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,363,3,-10,-5,-10,-15,-5,-10,0,157,-1,-1,0
1893,C,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,36,3,-15,-25,-15,-15,-35,-15,0,157,-1,-1,0
1893,C,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,362,3,0,0,-10,-25,-15,-10,0,157,-1,-1,0
1893,C,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,28,3,-35,-15,-25,-10,0,-15,0,157,-1,-1,0
1893,C,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,148,3,-15,-10,-10,-10,-35,-25,0,157,-1,-1,0
1893,E,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,430,5,-10,-25,-35,-15,-25,-75,0,157,-1,-1,0
1893,E,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,363,5,-10,-15,-10,-15,-10,-15,0,157,-1,-1,0
1893,E,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,36,5,-15,-25,-15,-10,-25,-25,0,157,-1,-1,0
1893,E,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,362,5,-5,-5,-10,-15,-10,-10,0,157,-1,-1,0
1893,E,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,28,5,-35,-25,-35,-15,-15,-35,0,157,-1,-1,0
1893,E,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,148,5,-10,-15,-15,-10,-15,-25,0,157,-1,-1,0
1894,A,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,184,1,-5,-50,-15,-75,-25,-5,0,157,-1,-1,0
1894,A,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,222,1,-5,-5,-5,-10,-15,-25,0,157,-1,-1,0
1894,A,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,41,1,-100,-25,-50,-100,-100,-100,0,157,-1,-1,0
1894,A,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,86,1,-25,0,-10,-15,-10,-5,0,157,-1,-1,0
1894,A,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,63,1,-5,-10,-25,-35,-10,0,0,157,-1,-1,0
1894,D,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,184,4,-5,-75,-15,-75,-15,-5,0,157,-1,-1,0
1894,D,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,222,4,-5,-5,-15,-10,-15,-50,0,157,-1,-1,0
1894,D,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,41,4,-75,-15,-15,-75,-100,-100,0,157,-1,-1,0
1894,D,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,86,4,-25,-10,0,-10,0,-10,0,157,-1,-1,0
1894,D,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,63,4,-5,-5,-15,-25,-10,-5,0,157,-1,-1,0
1894,F,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,184,6,-15,-50,-25,-25,-10,-5,0,157,-1,-1,0
1894,F,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,222,6,-10,-100,-15,-35,-10,-50,0,157,-1,-1,0
1894,F,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,41,6,-100,-25,-35,-50,-100,-100,0,157,-1,-1,0
1894,F,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,86,6,-15,-10,-5,-10,-5,-10,0,157,-1,-1,0
1894,F,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,63,6,-5,-15,-15,-25,-15,-10,0,157,-1,-1,0